,date_received,postcode,intent,label,colour,form,consumption_method,effects,major,minor,latitude,longitude
W044830,2024-01-04,G72,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,"Cocaine, Levamisole","Norcocaine, Procaine",55.80098,-4.12986
W044825,2024-01-04,G72,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,"Cocaine, Levamisole","Procaine, Norcocaine",55.80098,-4.12986
W044822,2024-01-04,G72,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,,55.80098,-4.12986
W044833,2024-01-04,DY10,Cocaine,Cocaine,White,Powder,Not Stated,Not Stated,Cocaine,Norcocaine,52.3848,-2.212788888888889
W045030,2024-01-04,PO77,Cocaine,Cocaine,White,Powder,Not Stated,Not Stated,Cocaine,,50.8953875,-1.0532125
W044826,2024-01-04,G72,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,"Cocaine, Levamisole",Procaine,55.80098,-4.12986
W044828,2024-01-04,G72,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,"Cocaine, Levamisole",Procaine,55.80098,-4.12986
W044765,2024-01-04,CF10,Crack,Not Stated,Colourless,Solid,Not Stated,Not Stated,Cocaine,,51.48,-3.18
100002911,2024-01-04,G51,Crack Cocaine,Not Stated,White,Crystalline,Smoked,"Increased Stamina, Irregular Heartbeat, Memory Loss","Cocaine, Phenacetin",,55.8633,-4.3124
W044823,2024-01-04,G72,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,,55.80098,-4.12986
W045103,2024-01-10,DY10,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,,52.3848,-2.212788888888889
W045063,2024-01-10,DY10,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,Norcocaine,52.3848,-2.212788888888889
W045077,2024-01-10,E14,Cocaine,Not Stated,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Increased Confidence, Enhanced Senses, Increased Stamina, Increased Libido, Nosebleeds, Agitation",Cocaine,,51.50563529411765,-0.0187647058823529
W047502,2024-01-11,SW3,Cocaine,Cocaine,White,Powder,Not Stated,Not Stated,Cocaine,Norcocaine,51.487975000000006,-0.165875
W047416,2024-01-11,M12,Cocaine,Tokyo,White,Powder,Snort / Sniff,"Increased Energy, Increased Confidence, Enhanced Senses, Insomnia",Cocaine,Norcocaine,53.4442,-2.1916
W047402,2024-01-11,CB22,Cocaine,Cocaine,White,Powder,Not Stated,Not Stated,Cocaine,,52.13283157894737,0.1341894736842105
W047509,2024-01-15,AL60,Cocaine,Dutch,White,Powder,Not Stated,Not Stated,Cocaine,Norcocaine,51.82568571428571,-0.2136714285714285
W047527,2024-01-15,BS5,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,"Cocaine, Promethazine",,51.462,-2.5519
W047522,2024-01-15,RG12,Cocaine,Bike,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Increased Confidence",Cocaine,Norcocaine,51.4007,-0.7635
W047578,2024-01-16,MK45,Cocaine,cocaine,White,Powder,Not Stated,Not Stated,Cocaine,,52.02854090909091,-0.4638772727272727
W047507,2024-01-18,ST13,Coke,Not Stated,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Increased Strength, Irregular Heartbeat, Array, Confusion",Cocaine,,53.10931428571429,-1.9896
W047580,2024-01-18,CH3,Cocaine nasal spray,Cocaine nasal spray,Yellow,Liquid,Not Stated,Not Stated,"Cocaine, Levamisole",,53.154448571428574,-2.80734
W047654,2024-01-18,DY10,Cocaine,Vevo bolivian,White,Powder,Not Stated,Not Stated,Cocaine,,52.3848,-2.212788888888889
W047713,2024-01-23,LN4,Cocaine,Not Stated,White,Powder,Snort / Sniff,"Euphoria, Increased Confidence, Enhanced Senses, Breathlesness, Chest Pains, Irregular Heartbeat, Nosebleeds, Nausea, Paranoia, Panic Attack, Loss of consciousness, Agitation, Insomnia, Depression",Cocaine,,53.12072222222222,-0.3503583333333333
W047732,2024-01-23,DY10,Cocaine,Cocaine,White,Powder,Not Stated,Not Stated,Cocaine,Ketamine,52.3848,-2.212788888888889
W047731,2024-01-23,DY10,Washed cocaine,Premium double washed,White,Powder,Not Stated,Not Stated,Cocaine,,52.3848,-2.212788888888889
W047740,2024-01-23,SW18,Cocaine,Vi,White,Powder,Not Stated,Not Stated,Cocaine,,51.4489,-0.1971
W047747,2024-01-23,SW3,Cocaine,Cocaine,White,Powder,Not Stated,Not Stated,Cocaine,,51.487975000000006,-0.165875
W047706,2024-01-24,N5,Cocaine,Not Stated,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Increased Confidence, Enhanced Senses, Increased Libido, Nausea",Cocaine,,51.55,-0.1
W047614,2024-01-24,NN1,Cocaine,Not Stated,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Increased Confidence, Paranoia",Cocaine,,52.25,-0.8833
W047770,2024-01-24,EH20,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,Norcocaine,55.879000000000005,-3.1578999999999997
W047772,2024-01-24,DY10,Cocaine,Flurry batch,White,Powder,Not Stated,Not Stated,Cocaine,,52.3848,-2.212788888888889
W047809,2024-01-24,SP8,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,,51.02831333333334,-2.308673333333333
W047865,2024-01-24,L10,Cocaine,Not Stated,White,Powder,Snort / Sniff,"Increased Energy, Enhanced Senses, Increased Libido, Chest Pains, Irregular Heartbeat, Nosebleeds, Insomnia","Cocaine, Benzocaine","Norcocaine, Benzoylecgonine",53.4754,-2.952
W047782,2024-01-24,DY10,Cocaine,Not Stated,"White, White",Powder,Not Stated,Not Stated,Cocaine,,52.3848,-2.212788888888889
000042755,2024-01-25,CF11,Heroin+crack,Not Stated,Brown,Solid,Not Stated,Not Stated,"Heroin, Noscapine, Cocaine","Phenacetin, Papaverine",51.48,-3.18
W047946,2024-01-26,HR1,Cocaine ,Cocaine,White,Plant Matter,Not Stated,Not Stated,Memantine,,52.08174186046512,-2.612990697674419
W047774,2024-01-26,G20,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,"Cocaine, Levamisole",Norcocaine,55.8906,-4.2904
W047924,2024-01-26,SO45,cocaine,Cocaine,White,Powder,Not Stated,Not Stated,Cocaine,,50.82128181818182,-1.377381818181818
W048035,2024-01-30,PL2,Cocaine,Cocaine,White,Powder,Not Stated,Not Stated,Cocaine,,50.3715,-4.143
W047995,2024-01-30,WV4,Cocaine,Hamsa,White,Powder,Not Stated,Not Stated,Cocaine,"Levamisole, Procaine",52.5617,-2.1607333333333334
W047638,2024-01-30,EH,Cocaine,Not Stated,"White, Grey",Crystalline,Array,"Euphoria, Chest Pains",Cocaine,Paracetamol,,
W047992,2024-01-30,HR3,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,,52.08754242424242,-3.049269696969697
W048004,2024-01-30,L10,Cocaine,Not Stated,White,Powder,Snort / Sniff,"Increased Energy, Increased Confidence, Enhanced Senses, Increased Stamina, Increased Libido, Increased Strength",Cocaine,Benzocaine,53.4754,-2.952
W048064,2024-01-31,EH14,Cocaine,Not Stated,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Increased Confidence, Enhanced Senses, Increased Stamina, Increased Strength, Breathlesness, Chest Pains, Paranoia, Agitation, Insomnia",Cocaine,,55.894733333333335,-3.3110166666666667
W048042,2024-01-31,RG12,Cocaine,8Ball,White,Powder,Not Stated,Not Stated,Cocaine,,51.4007,-0.7635
W048041,2024-01-31,RG12,Cocaine,WMF4L,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Enhanced Senses, Increased Confidence, Empathy, Insomnia",Cocaine,,51.4007,-0.7635
000042756,2024-01-31,CF11,Crack cocaine,Not Stated,White,Granules,Smoked,Not Stated,Cocaine,,51.48,-3.18
W048105,2024-02-02,IP3,Cocaine,Not Stated,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Increased Confidence, Enhanced Senses",Cocaine,,52.0417,1.1866
W048104,2024-02-02,BA11,Cocaine,Not Stated,White,Granules,Snort / Sniff,"Euphoria, Breathlesness, Chest Pains, Insomnia, Depression",Cocaine,,51.216945,-2.351325
W047779,2024-02-02,BT47,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,Levamisole,54.94983333333333,-7.084177777777778
W048012,2024-02-02,NW1,Cocaine,Cocaine,White,Powder,Not Stated,Not Stated,Cocaine,Norcocaine,51.52988181818182,-0.1471818181818182
W048103,2024-02-02,IP3,Cocaine,Bally,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Increased Confidence, Enhanced Senses, Chest Pains, Irregular Heartbeat, Memory Loss, Insomnia, Depression",Cocaine,,52.0417,1.1866
W048184,2024-02-05,HR4,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,,52.10106744186046,-2.8000232558139535
W048174,2024-02-05,SW3,Cocaine,TXL,White,Powder,Not Stated,Not Stated,Cocaine,"MDMA, Norcocaine",51.487975000000006,-0.165875
W048090,2024-02-05,NR6,Cocaine,Cocaine,White,Powder,Snort / Sniff,"Euphoria, Increased Confidence, Enhanced Senses","Cocaine, Levamisole",Norcocaine,52.66225,1.27955
W048139,2024-02-05,HS1,Cocaine,Not Stated,White,Powder,Array,"Euphoria, Increased Energy, Increased Confidence, Increased Stamina, Increased Libido, Empathy, Relaxed, Irregular Heartbeat",Cocaine,,58.211675,-6.382675
W048062,2024-02-05,EC1,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,,51.52320909090909,-0.1055181818181818
W048276,2024-02-09,IV8,Cocaine,pink washed cocaine,Pink,Powder,Snort / Sniff,"Euphoria, Increased Energy, Increased Confidence, Increased Libido","Cocaine, Levamisole",Norcocaine,57.5504,-4.26644
000043588,2024-02-09,NP8,cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,Norcocaine,51.858925,-3.1328333333333336
W048242,2024-02-09,CF40,cocaine,Not Stated,White,Granules,Snort / Sniff,"Auditory Hallucinations, Visual Hallucinations, Breathlesness, Paranoia, Memory Loss, Confusion, Loss of consciousness, Depression",Cocaine,Phenacetin,51.627316666666665,-3.461883333333333
W048293,2024-02-09,BS5,Cocaine,Not Stated,White,Powder,Snort / Sniff,"Increased Energy, Increased Confidence, Enhanced Senses, Empathy, Insomnia",Cocaine,Norcocaine,51.462,-2.5519
W048294,2024-02-09,BS5,Cocaine,Flurry,White,Powder,Snort / Sniff,"Increased Energy, Increased Confidence, Empathy, Enhanced Senses, Insomnia",Cocaine,Norcocaine,51.462,-2.5519
W048327,2024-02-09,TQ88,Cocaine,Cocaine,White,Powder,Not Stated,Not Stated,Cocaine,,50.23465,-3.76465
W048275,2024-02-09,IV2,Cocaine,Not Stated,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Increased Confidence, Irregular Heartbeat, Agitation",Cocaine,"Levamisole, Procaine",57.4791,-4.224
W048013,2024-02-13,L9,cocaine,Not Stated,White,Powder,Not Stated,No Effect,Cocaine,"Levamisole, Norcocaine",53.4616,-2.9534
W048351,2024-02-13,E14,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,Procaine,51.50563529411765,-0.0187647058823529
W047674,2024-02-13,B78,Cocaine,peruvian cocaine,White,Powder,Not Stated,Not Stated,Cocaine,,52.60483333333334,-1.6935888888888888
W048394,2024-02-13,DY10,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,,52.3848,-2.212788888888889
W048050,2024-02-13,L10,Cocaine,Not Stated,White,Powder,Not Stated,"Increased Confidence, Enhanced Senses, Increased Strength, Empathy",Cocaine,"Benzocaine, Norcocaine",53.4754,-2.952
W048334,2024-02-13,G12,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,,55.8804,-4.3007
W048410,2024-02-13,HA8,Cocaine,Not Stated,White,Crystalline,Snort / Sniff,"Euphoria, Increased Libido",Cocaine,,51.60745,-0.2709
W048484,2024-02-15,IG10,Cocaine,Raywhye-pitbull stramo,White,Powder,Not Stated,Not Stated,Cocaine,Norcocaine,51.646,0.0538
W048445,2024-02-15,IG10,Cocaine,Veuve-Kawasaki,White,Powder,Not Stated,Not Stated,Cocaine,Norcocaine,51.646,0.0538
W048446,2024-02-15,IG10,Cocaine,Ace batch vanilla Uk ,White,Powder,Not Stated,Not Stated,Cocaine,Benzoylecgonine,51.646,0.0538
W048537,2024-02-15,FK8,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,,56.12892702702703,-4.228913513513514
W048447,2024-02-15,DY10,Cocaine,NDS85,White,Powder,Not Stated,Not Stated,Cocaine,Norcocaine,52.3848,-2.212788888888889
W048393,2024-02-15,DY10,Cocaine,Nextgen cocaine,White,Powder,Not Stated,Not Stated,Cocaine,"Norcocaine, Levamisole",52.3848,-2.212788888888889
W048449,2024-02-16,HR3,Cocaine,SW-ACE,White,Powder,Not Stated,Not Stated,Cocaine,Norcocaine,52.08754242424242,-3.049269696969697
W048562,2024-02-19,WR9,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,,52.26260476190476,-2.1635809523809524
W048551,2024-02-19,G42,Cocaine,Not Stated,White,Granules,Not Stated,Not Stated,Cocaine,Norcocaine,55.8322,-4.2576
W038657,2024-02-19,DL1,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,,54.55433333333334,-1.5298166666666664
W048532,2024-02-19,HR3,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,Norcocaine,52.08754242424242,-3.049269696969697
W048282,2024-02-20,EC1,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,,51.52320909090909,-0.1055181818181818
000231719,2024-02-20,CF10,Crack,Not Stated,White,Crystalline,Not Stated,Not Stated,Cocaine,,51.48,-3.18
W048786,2024-02-27,M32,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,MDMA,53.45,-2.3167
W048648,2024-02-27,SE16,Cocaine,Cocaine,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Increased Confidence",Cocaine,,51.49742,-0.0528
W048629,2024-02-27,GL54,Cocaine,Not Stated,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Increased Confidence",Cocaine,Norcocaine,51.88724642857143,-1.8609214285714288
W048748,2024-02-27,HR3,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,,52.08754242424242,-3.049269696969697
W048742,2024-02-27,IV12,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,,57.50361176470589,-3.882617647058824
W048763,2024-02-27,BT34,Cocaine,Cocaine,White,Powder,Not Stated,Not Stated,Unable to identify,,54.146416666666674,-6.121124999999999
W048679,2024-02-27,SA1,Cocaine,Cocaine,White,Powder,Not Stated,Not Stated,Cocaine,,51.633979999999994,-3.94848
W048618,2024-02-27,SY6,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,Norcocaine,52.53828461538462,-2.7839846153846155
W048630,2024-02-27,GL54,Cocaine,Not Stated,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Increased Confidence","Cocaine, Levamisole",Procaine,51.88724642857143,-1.8609214285714288
W048631,2024-02-27,GL54,Cocaine,Not Stated,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Increased Confidence",Cocaine,"Levamisole, Procaine",51.88724642857143,-1.8609214285714288
W048724,2024-02-27,DY10,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,,52.3848,-2.212788888888889
W048807,2024-02-27,BT49,Cocaine,Cocaine,White,Powder,Not Stated,Not Stated,Cocaine,,55.04735,-6.9846
W048758,2024-02-27,NP13,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,3-Methylmethcathinone,,51.7298,-3.1343
W048830,2024-02-27,MK11,Cocaine,Cocaine,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Increased Confidence, Enhanced Senses, Increased Stamina, Empathy, Depression",Cocaine,,52.0568,-0.8528
W048768,2024-02-27,SE13,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,Levamisole,51.4643,-0.0119
W048737,2024-02-27,G12,Cocaine,Superstar Coke,White,Powder,Not Stated,Not Stated,Cocaine,,55.8804,-4.3007
W048744,2024-02-27,LE11,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Melatonin,,52.76669999999999,-1.2
W048790,2024-02-27,BS5,Cocaine,Not Stated,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Empathy, Insomnia",Cocaine,,51.462,-2.5519
W048899,2024-02-29,SY23,Coke found,Not Stated,White,Powder,Not Stated,Not Stated,"Amphetamine, Caffeine",,52.34458541666667,-3.9885
W048926,2024-02-29,CF24,Cocaine,Not Stated,"White, White",Powder,Not Stated,Not Stated,Sertraline,,51.48,-3.18
W048927,2024-02-29,CF24,Cocaine,Not Stated,,Powder,Not Stated,Not Stated,Cocaine,"Benzoylecgonine, Ecgonine methyl ester",51.48,-3.18
W048967,2024-02-29,SE7,Cocaine,Cocaine,White,Powder,Not Stated,Not Stated,"Cocaine, Phenacetin",,51.4842,0.0339
W049033,2024-03-04,L15,Cocaine,Cocaine,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Increased Confidence, Irregular Heartbeat, Paranoia, Confusion",Cocaine,"Phenacetin, Levamisole, Procaine, Norcocaine",53.3975,-2.9206
W048987,2024-03-04,RG12,Cocaine,Not Stated,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Enhanced Senses, Empathy, Agitation, Insomnia",Cocaine,Norcocaine,51.4007,-0.7635
W053661,2024-03-07,SO51,Cocaine,TMM cocaine,White,Powder,Not Stated,Not Stated,Cocaine,,51.01539047619048,-1.494095238095238
W053664,2024-03-07,FK10,Cocaine,Not Stated,White,Powder,"Smoked, Snort / Sniff","Euphoria, Increased Energy, Increased Confidence, Increased Stamina","Cocaine, Phenacetin",,56.10687777777778,-3.7534
W053452,2024-03-07,RG12,Cocaine,YAZ,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Increased Confidence, Increased Strength, Nosebleeds, Insomnia",Cocaine,Phenacetin,51.4007,-0.7635
W053589,2024-03-07,G12,Cocaine,Flamingo,White,Powder,Not Stated,Not Stated,"Cocaine, Phenacetin",,55.8804,-4.3007
W049080,2024-03-07,LE19,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,Norcocaine,52.5846,-1.2053
W049004,2024-03-07,LE19,Cocaine,Not Stated,White,Powder,Snort / Sniff,"Increased Energy, Chest Pains, Irregular Heartbeat, Nausea, Paranoia, Memory Loss, Panic Attack",Cocaine,Norcocaine,52.5846,-1.2053
W049180,2024-03-07,GL5,Cocaine,Not Stated,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Increased Confidence, Enhanced Senses",Cocaine,Phenacetin,51.7366,-2.21976
W049104,2024-03-07,EH12,Cocaine,Not Stated,White,Powder,Snort / Sniff,"Increased Energy, Relaxed, Agitation",Cocaine,,55.9429,-3.285
W049099,2024-03-07,KT12,Cocaine,Not Stated,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Increased Confidence, Increased Libido",Cocaine,"Phenacetin, Procaine, Levamisole",51.3765,-0.4111
W049095,2024-03-07,N16,Cocaine,Not Stated,Yellow,Powder,Not Stated,Not Stated,Cocaine,,51.5625,-0.074
W049066,2024-03-12,HA1,Cocaine,Not Stated,White,Powder,Snort / Sniff,Increased Energy,Cocaine,,51.5774,-0.33615
W049315,2024-03-12,TF2,Cocaine,Cocaine,White,Powder,Not Stated,Not Stated,"Cocaine, Procaine",Levamisole,52.704975,-2.449375
W048955,2024-03-12,BR6,Cocaine,MSW Blue,White,Powder,Snort / Sniff,"Increased Energy, Increased Confidence, Chest Pains, Irregular Heartbeat",Cocaine,,51.362210000000005,0.09043
W049354,2024-03-12,WC1H,Cocaine,South american cocaine,White,Powder,Not Stated,Not Stated,Cocaine,"Procaine, Levamisole, Caffeine",51.5085,-0.1257
W049365,2024-03-12,BS15,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,,51.4528,-2.5083
W049194,2024-03-12,WR3,crack,Not Stated,White,Crystalline,Smoked,Chest Pains,Cocaine,,52.2304,-2.1928
W049198,2024-03-12,G15,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,Norcocaine,55.9102,-4.3733
W048956,2024-03-12,BR6,Cocaine,Not Stated,White,Powder,Snort / Sniff,"Increased Energy, Increased Confidence, Chest Pains, Irregular Heartbeat",Cocaine,,51.362210000000005,0.09043
W049301,2024-03-12,SE13,Cocaine,Cocaine,White,Powder,Not Stated,Not Stated,"Cocaine, Norcocaine",,51.4643,-0.0119
W049181,2024-03-12,GL54,Cocaine,Not Stated,White,Powder,Snort / Sniff,"Increased Energy, Increased Confidence, Increased Stamina, Chest Pains, Agitation","Cocaine, Phenacetin",,51.88724642857143,-1.8609214285714288
W049441,2024-03-15,PO77,Cocaine,Cocaine,White,Powder,Not Stated,Not Stated,Cocaine,"Procaine, Norcocaine",50.8953875,-1.0532125
W049297,2024-03-15,EC3,Cocaine,KTM brick,White,Powder,Not Stated,Not Stated,Cocaine,"Procaine, Norcocaine",51.5085,-0.1257
000034029,2024-03-15,CF14,Cocaine,Not Stated,"White, White",Crystalline,Not Stated,Not Stated,Cocaine,,51.5199,-3.204
W049467,2024-03-15,BS5,Cocaine,Red bull,White,Powder,Not Stated,Not Stated,Cocaine,"Benzoylecgonine, Norcocaine",51.462,-2.5519
W049377,2024-03-15,NG17,Cocaine,Not Stated,White,Crystalline,Not Stated,Not Stated,Cocaine,Levamisole,53.128366666666665,-1.2676833333333335
000231345,2024-03-15,CF24,Crack cocaine,Not Stated,White,Crystalline,Smoked,"Euphoria, Increased Energy, Increased Confidence, Enhanced Senses, Increased Stamina, Increased Libido, Increased Strength, Breathlesness, Paranoia, Confusion, Panic Attack, Agitation, Violence/Aggression, Insomnia, Depression","Cocaine, Benzoylecgonine, Ecgonine methyl ester",Norcocaine,51.48,-3.18
W049643,2024-03-20,N16,Cocaine,Not Stated,White,Granules,Not Stated,Not Stated,Cocaine,,51.5625,-0.074
W049437,2024-03-20,EH11,Cocaine,Cocaine,"Yellow, Brown",Powder,Array,"Euphoria, Panic Attack, Headache, Seizure",No Active Component Identified,,55.9326,-3.2531
W049585,2024-03-20,GL27,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,Norcocaine,51.85873125,-2.2777125
W049545,2024-03-20,TW4,Cocaine,KTM,White,Powder,Not Stated,Not Stated,"Cocaine, Procaine",Benzoylecgonine,51.4684,-0.3609
W049652,2024-03-20,G12,Cocaine,OMI Stamp,White,Powder,Not Stated,Not Stated,"Cocaine, Phenacetin",Levamisole,55.8804,-4.3007
W049560,2024-03-20,ST4,Cocaine,Snowfall,White,Powder,Not Stated,Not Stated,Cocaine,Benzoylecgonine,52.99088571428571,-2.1802
W049728,2024-03-25,G73,Pink Cocaine,Not Stated,Pink,Powder,Not Stated,Not Stated,"Ketamine, MDMA","Caffeine, Amphetamine",55.8289,-4.2138
W049721,2024-03-25,CF24,Crack,Not Stated,White,Solid,Not Stated,Not Stated,"Cocaine, Benzoylecgonine, Ecgonine methyl ester",Norcocaine,51.48,-3.18
W049765,2024-03-25,TW13,Cocaine,Not Stated,White,Powder,Snort / Sniff,"Increased Energy, Increased Confidence, Empathy","Cocaine, Levamisole",,51.43975,-0.3985999999999999
W049695,2024-03-25,SW1V,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,No Active Component Identified,,51.5085,-0.1257
W049813,2024-03-26,SP8,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,,51.02831333333334,-2.308673333333333
000042758,2024-03-26,CF11,Cocaine,Not Stated,White,Powder,Snort / Sniff,Euphoria,Paracetamol,Cocaine,51.48,-3.18
000042760,2024-03-26,CF11,Cocaine,Not Stated,White,Tablet,Snort / Sniff,"Euphoria, Increased Energy, Increased Confidence",Paracetamol,Cocaine,51.48,-3.18
W049789,2024-03-26,DY10,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,,52.3848,-2.212788888888889
W049783,2024-03-28,GL3,Cocaine,Cocaine,White,Powder,Not Stated,Not Stated,Cocaine,Norcocaine,51.852,-2.1625750000000004
W049859,2024-03-28,N16,Cocaine,Coke,White,Powder,Not Stated,Not Stated,"Cocaine, Levamisole, Phenacetin",,51.5625,-0.074
W049909,2024-04-02,BH10,Cocaine,peruvian coke,White,Powder,Not Stated,Not Stated,Cocaine,,50.7595,-1.8931
W050080,2024-04-05,SO50,Cocaine,Cocaine,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Increased Confidence, Enhanced Senses",Cocaine,Procaine,50.9627,-1.3284714285714287
W053270,2024-04-07,TS21,Cocaine,High Times HQ,White,Powder,Not Stated,Not Stated,Cocaine,,54.6124625,-1.4342875
W053273,2024-04-07,TS21,Cocaine,Madmax Bolivian,White,Powder,Not Stated,Not Stated,Cocaine,,54.6124625,-1.4342875
W052742,2024-04-07,SO51,Cocaine,SFGB,White,Powder,Not Stated,Not Stated,Cocaine,,51.01539047619048,-1.494095238095238
W053788,2024-04-07,SW1,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,Benzoylecgonine,51.495583333333336,-0.1417916666666666
W053493,2024-04-07,EH8,Cocaine,Not Stated,White,Powder,Intravenous,"Euphoria, Increased Energy, Increased Confidence, Enhanced Senses, Increased Stamina, Increased Strength, Empathy, Auditory Hallucinations, Relaxed, Nausea, Confusion, Insomnia","Cocaine, Phenacetin",,55.9489,-3.1632
W053509,2024-04-07,SP8,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,,51.02831333333334,-2.308673333333333
W053368,2024-04-07,AB51,Crack,Not Stated,White,Solid,Smoked,"Breathlesness, Memory Loss, Confusion, Panic Attack, Loss of consciousness","Cocaine, Phenacetin",Benzoylecgonine,57.276892045454545,-2.442275
W053272,2024-04-07,TS21,Cocaine,Madmax colombian,White,Powder,Not Stated,Not Stated,Cocaine,,54.6124625,-1.4342875
W053323,2024-04-07,SW15,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,"Cocaine, MDMA",,51.45653333333333,-0.2306
W050150,2024-04-09,BS5,Cocaine,CAT,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Increased Confidence, Enhanced Senses, Empathy, Insomnia","Cocaine, Procaine",,51.462,-2.5519
W050070,2024-04-09,TA1,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,Norcocaine,51.009225,-3.1091
W050107,2024-04-09,DY10,Washed cocaine,Acetone Washed Cocaine,White,Powder,Not Stated,Not Stated,Cocaine,Norcocaine,52.3848,-2.212788888888889
W050122,2024-04-09,G12,Cocaine,SW Ace of Spades`,"White, White",Powder,Not Stated,Not Stated,Cocaine,,55.8804,-4.3007
W050081,2024-04-09,SO51,Cocaine,Cocaine,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Increased Confidence, Enhanced Senses",Cocaine,Procaine,51.01539047619048,-1.494095238095238
W050151,2024-04-09,BS5,Cocaine,M28,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Empathy, Insomnia",Cocaine,,51.462,-2.5519
W050114,2024-04-09,PO77,Cocaine,Coke,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Increased Confidence, Increased Libido, Enhanced Senses, Empathy",Cocaine,,50.8953875,-1.0532125
W050066,2024-04-09,TS1,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,Phenacetin,54.5762,-1.2348
W050124,2024-04-09,G12,Cocaine,G Stamp,White,Powder,Not Stated,Not Stated,Cocaine,Norcocaine,55.8804,-4.3007
