,date_received,postcode,intent,label,colour,form,consumption_method,effects,major,minor,latitude,longitude
W058679,12 Aug 2025,TD5,Tramadol,Tramol x -22,White,Tablet,"Oral, Smoked","Euphoria, Enhanced Senses, Visual Hallucinations, Chest Pains, Irregular Heartbeat, Nosebleeds, Nausea, Paranoia, Memory Loss, Agitation, Insomnia, Depression, Confusion",Tapentadol,Paracetamol,55.58069090909091,-2.412687878787879
W067515,07 Aug 2025,SA15,Heroin,Not Stated,Brown,Liquid,Intravenous,No Effect,"Paracetamol, Caffeine",,51.74003,-4.187250000000001
W067590,05 Aug 2025,EH48,heroin,Not Stated,Brown,Powder,"Oral, Smoked","Euphoria, Empathy, Relaxed, Chest Pains, Irregular Heartbeat, Confusion, Depression, Headache","Paracetamol, Caffeine, Noscapine, Heroin","6-MAM, 6-Acetylcodeine, Papaverine",55.91305714285714,-3.6746285714285714
W067554,05 Aug 2025,SW10,Dihydrocodeine,Dihydrocodeine,White,Tablet,Oral,Nausea,Dihydrocodeine,,51.4876,-0.1694
W063990,07 Aug 2025,AB41,heroin,Turkish Heroin,Brown,Powder,Not Stated,Not Stated,"Heroin, Noscapine, 6-MAM, Paracetamol, 6-Acetylcodeine, Papaverine",Caffeine,57.35964615384615,-2.199930769230769
W063988,07 Aug 2025,AB41,heroin,Afgan heroin,Brown,Powder,Not Stated,Not Stated,"Heroin, Noscapine, 6-MAM, 6-Acetylcodeine",Papaverine,57.35964615384615,-2.199930769230769
W067453,05 Aug 2025,EH47,Heroin,Not Stated,Brown,Powder,Intravenous,"Increased Strength, Relaxed, Breathlesness, Memory Loss, Confusion, Loss of consciousness","Paracetamol, Noscapine, Heroin, Caffeine, 6-MAM",,55.85647142857143,-3.669085714285714
W067452,05 Aug 2025,EH52,Heroin,Not Stated,Brown,Powder,Intravenous,"Increased Strength, Relaxed, Breathlesness, Memory Loss, Loss of consciousness","Noscapine, Paracetamol, Caffeine, Heroin, 6-MAM","6-Acetylcodeine, Papaverine",55.9358,-3.4882625
000236496,05 Aug 2025,NP20,Heroin,Not Stated,,Powder,Intravenous,Not Stated,"Paracetamol, Caffeine",,51.5877,-2.9984
W067014,05 Aug 2025,AB42,Heroin,Not Stated,Brown,,Smoked,Relaxed,"Noscapine, Paracetamol, Heroin, Caffeine","6-Acetylcodeine, 6-MAM",57.48231142857143,-1.924825714285714
000235573,05 Aug 2025,NP24,Heroin,Not Stated,Brown,Powder,Not Stated,Not Stated,"Paracetamol, Caffeine, Noscapine, Heroin, 6-MAM","Clozapine, Papaverine",51.7205,-3.2413
W066237,05 Aug 2025,EH3,Heroin,Not Stated,"Grey, Brown",Powder,Smoked,Not Stated,"Noscapine, Heroin, Paracetamol, Caffeine","6-MAM, Papaverine",55.9521,-3.1965
W059366,05 Aug 2025,EH17,Heroin,Not Stated,"Grey, Brown",Powder,"Smoked, Intravenous","Auditory Hallucinations, Visual Hallucinations, Relaxed, Paranoia, Confusion, Agitation","Paracetamol, Caffeine, Noscapine, Heroin","6-MAM, 6-Acetylcodeine, Papaverine",55.9084,-3.128
W067443,05 Aug 2025,CH54,Heroin,Not Stated,Grey,Powder,Intravenous,"Relaxed, Breathlesness, Irregular Heartbeat, Panic Attack, Loss of consciousness, Agitation","Noscapine, Heroin, 6-MAM, Paracetamol, Caffeine, 6-Acetylcodeine","Papaverine, Etonitazene, Metonitazene, Dextromethorphan",53.19930000000001,-3.03614
W067528,05 Aug 2025,FK10,Heroin,Not Stated,Brown,,Smoked,Not Stated,No Active Component Identified,,56.10687777777778,-3.7534
W067486,05 Aug 2025,G12,Tramadol 150mg,tramadol t150,White,Tablet,Not Stated,Not Stated,Tramadol,,55.8804,-4.3007
W067133,05 Aug 2025,CH63,Oxycodone,Oxylan,Colourless,Tablet,Oral,"Enhanced Senses, Relaxed, Breathlesness, Loss of consciousness",Oxycodone,,53.3444,-3.0124
000237203,05 Aug 2025,CF47,Heroin,Not Stated,"Orange, Yellow",Powder,Intravenous,Enhanced Senses,"Noscapine, Heroin, 6-MAM, Paracetamol","Papaverine, 6-Acetylcodeine",51.7479,-3.3778
W067406,01 Aug 2025,FK2,Heroin,Heroin,Black,Powder,Intravenous,"Relaxed, Breathlesness","Paracetamol, Noscapine, Heroin",Papaverine,56.01717272727273,-3.755472727272727
W067194,01 Aug 2025,CA7,Tramadol/diazepam,Tramadol,"Green, Yellow",Capsule,Not Stated,"Increased Energy, Increased Confidence, Enhanced Senses, Increased Strength, Relaxed, Chest Pains, Irregular Heartbeat, Panic Attack, Insomnia, Depression, Suicidal Ideation",Tramadol,,54.80357826086957,-3.161617391304348
W067357,01 Aug 2025,BA6,Tramadol 100mg,Tramadol 100mg,White,Tablet,Oral,No Effect,2-methyl-4-(methylthio)-2-morpholinopropiophenone,,51.140458333333335,-2.708916666666666
W067356,01 Aug 2025,BA6,Tramadol 100mg,Tramadol 100mg,White,Tablet,Oral,No Effect,2-methyl-4-(methylthio)-2-morpholinopropiophenone,,51.140458333333335,-2.708916666666666
W067138,25 Jul 2025,SR3,Heroin,Bugs Bunny,,Powder,Not Stated,Not Stated,"Noscapine, Heroin, 6-MAM, Caffeine, Thebacon, Papaverine",Paracetamol,54.874233333333336,-1.4153666666666669
W066364,25 Jul 2025,SR3,Heroin,Vanilla,"Yellow, Brown",Powder,Not Stated,Not Stated,"Noscapine, Heroin, Thebacon","6-MAM, Papaverine",54.874233333333336,-1.4153666666666669
000237998,24 Jul 2025,CF37,Tapentadol,Aspadol,Orange,Tablet,Not Stated,Not Stated,Tapentadol,,51.613815384615386,-3.3598076923076925
W067059,24 Jul 2025,PA19,heroin,Not Stated,Brown,Powder,Smoked,"Increased Energy, Breathlesness, Confusion, Agitation, Depression, Suicidal Ideation","Noscapine, Heroin, Paracetamol, Caffeine, Papaverine","6-MAM, 6-Acetylcodeine",55.9616,-4.8179
W066991,24 Jul 2025,S21,Tapentadol,Super Royal Tapentadol,Red,Capsule,Oral,"Auditory Hallucinations, Visual Hallucinations, Relaxed, Irregular Heartbeat, Paranoia, Memory Loss, Confusion, Panic Attack, Loss of consciousness, Agitation, Seizure, Overdose",Tapentadol,,53.3123,-1.3394
W066936,24 Jul 2025,CV2,Codeine phosphate,Not Stated,White,Tablet,Not Stated,Not Stated,Codeine,,52.424525,-1.459175
W066967,21 Jul 2025,G12,Tramadol,Tramhub Tramadol,White,Tablet,Not Stated,Not Stated,Tramadol,,55.8804,-4.3007
W066545,21 Jul 2025,L13,Heroin,RW Afghan dream cream ,"Brown, Brown",Powder,Not Stated,Not Stated,"Heroin, Noscapine, 6-MAM, 6-Acetylcodeine, MDMA","Diazepam, Caffeine, Papaverine",53.4179,-2.9206
W066813,17 Jul 2025,G20,Heroin,Not Stated,Green,,Snort / Sniff,"Auditory Hallucinations, Breathlesness, Chest Pains, Memory Loss, Confusion, Panic Attack, Insomnia, Depression","Noscapine, Paracetamol, Heroin, Caffeine, 6-MAM, 6-Acetylcodeine, Papaverine",Etonitazene,55.8906,-4.2904
W066869,17 Jul 2025,AB42,heroin,Not Stated,Brown,Solid,Smoked,"Euphoria, Relaxed, Breathlesness, Nausea, Vomiting, Memory Loss, Loss of consciousness","Noscapine, Heroin, 6-MAM, Paracetamol, Metonitazene, 6-Acetylcodeine","Caffeine, Papaverine",57.48231142857143,-1.924825714285714
W066725,17 Jul 2025,SE24,Codeine and promethazine,Not Stated,"Purple, Pink",Liquid,Oral,"Euphoria, Relaxed, Confusion","Promethazine, Codeine",,51.4542,-0.0983
W066646,17 Jul 2025,BN12,Oxycodone,Not Stated,White,Tablet,Not Stated,Not Stated,Oxycodone,,50.80785,-0.43005
W066747,17 Jul 2025,RG14,Codeine paracetamol,Zapain,White,Tablet,Not Stated,Not Stated,"Paracetamol, Codeine",,51.407383333333335,-1.3243833333333337
W066729,15 Jul 2025,BA69,Tramadol,Tapentadol,White,Tablet,Oral,No Effect,Tapentadol,,51.140458333333335,-2.708916666666666
W066595,09 Jul 2025,CA14,Buprenorphine 8mg,Buprenorphine 8mg,White,Tablet,Oral,Not Stated,Buprenorphine,,54.630025,-3.50065
000236421,08 Jul 2025,NP20,Heroin,Not Stated,Brown,Powder,Not Stated,Not Stated,"Paracetamol, Caffeine, Cocaine",Phenacetin,51.5877,-2.9984
W064889,08 Jul 2025,LU15,Lean (codeine/Promethazine),Not Stated,"Pink, Red",Liquid,Oral,"Euphoria, Relaxed, Nausea, Vomiting, Confusion","Promethazine, Oxycodone",,51.8693,-0.42528
W066411,08 Jul 2025,PH33,Oxycodone HCl,Oxypro,Blue,Tablet,Not Stated,Not Stated,Oxycodone,,56.785318181818184,-5.167452272727273
W066488,08 Jul 2025,AB43,heroin,Not Stated,"Orange, Brown",Liquid,Intravenous,"Relaxed, Chest Pains, Irregular Heartbeat, Paranoia, Agitation, Insomnia, Loss of consciousness","6-MAM, Noscapine, Heroin, Papaverine, Caffeine, Paracetamol, 6-Acetylcodeine, Etonitazene, Morphine","Metonitazene, Dextromethorphan",57.65489545454545,-2.046884090909091
W066224,08 Jul 2025,NE29,Oxycontin Oxycodone,Munipharama,Green,Tablet,Not Stated,Not Stated,Gabapentin,,55.0165,-1.4493
W066491,08 Jul 2025,BT47,tramadol,Tramadol Hcl,,Capsule,Not Stated,Not Stated,Tramadol,,54.94983333333333,-7.084177777777778
W066393,03 Jul 2025,TA1,Oxycodone ER tablet,Oxycontin 40mg,"White, Orange",Solid,Oral,"Euphoria, Increased Energy, Increased Confidence, Empathy, Relaxed, Nausea",Oxycodone,,51.009225,-3.1091
W066353,03 Jul 2025,SK15,Tramadol,50mg Tramadol accord,White,Tablet,Oral,"Relaxed, Chest Pains",Tramadol,,53.4841,-2.0591
W066391,03 Jul 2025,EH7,heroin,Heroin,"Brown, Brown",Powder,Smoked,Nausea,"Noscapine, Heroin, Paracetamol, Caffeine","6-MAM, Papaverine",55.9521,-3.1965
W066390,03 Jul 2025,EH47,heroin,Not Stated,"White, Grey",Powder,Intramuscular,"Euphoria, Increased Energy, Increased Confidence, Relaxed","Paracetamol, Codeine, Noscapine, Etonitazene",Heroin,55.85647142857143,-3.669085714285714
W066415,02 Jul 2025,DE23,Tramadol 50mg,tramadol hydrochloride,"Yellow, Yellow",Capsule,Oral,"Euphoria, Increased Confidence, Increased Energy, Increased Stamina, Empathy, Relaxed, Confusion, Violence/Aggression, Depression",Tramadol,,52.8945,-1.49505
W066426,02 Jul 2025,CF64,Tramadol,tramadol,"Green, Yellow",Capsule,Oral,Auditory Hallucinations,Tramadol,,51.42878,-3.21045
W066427,02 Jul 2025,CF64,Tramadol,Tramadol,"Green, Yellow",Capsule,Not Stated,Not Stated,Tramadol,,51.42878,-3.21045
W066261,02 Jul 2025,EH22,Heroin,Not Stated,Brown,Solid,Smoked,Not Stated,"Paracetamol, Noscapine, Heroin, Caffeine, 6-MAM","Papaverine, 6-Acetylcodeine",55.90278333333333,-3.078175
W064497,02 Jul 2025,EH22,heroin,Not Stated,"White, Brown",Solid,Smoked,"Confusion, Loss of consciousness","Paracetamol, Heroin, 6-MAM, Noscapine",,55.90278333333333,-3.078175
000231870,01 Jul 2025,LL65,heroin,Not Stated,Brown,,Intravenous,"Euphoria, Relaxed, Memory Loss, Confusion, Panic Attack","Heroin, Noscapine, 6-MAM, Paracetamol, 6-Acetylcodeine, Papaverine",Metonitazene,53.289686206896555,-4.534455172413793
000232281,01 Jul 2025,CF83,heroin,Not Stated,Brown,Powder,Not Stated,Relaxed,"Phenacetin, Noscapine, Heroin","Cocaine, Paracetamol, Caffeine, 6-MAM, Papaverine",51.59288333333333,-3.2333833333333337
000236419,01 Jul 2025,NP20,heroin,Not Stated,Brown,Powder,Not Stated,Not Stated,"Paracetamol, Noscapine, Heroin, Caffeine, Diazepam","Etonitazene, 6-Acetylcodeine, 6-MAM, Papaverine, Metonitazene",51.5877,-2.9984
W066258,01 Jul 2025,YO10,Oxycodone,Faroxy 40mg,Orange,Tablet,Oral,No Effect,Oxycodone,,53.9576,-1.0827
000233971,01 Jul 2025,NP4,heroin,Not Stated,Brown,,Intravenous,Not Stated,"6-MAM, Noscapine, Heroin, Paracetamol",6-Acetylcodeine,51.718515789473685,-3.030521052631579
W066152,01 Jul 2025,SA1,heroin,Not Stated,"Grey, Brown",Powder,"Smoked, Intravenous","Relaxed, Chest Pains","Phenacetin, Paracetamol",Caffeine,51.633979999999994,-3.94848
W066136,01 Jul 2025,TW9,Nitazene,oxycodeone (nitazene substance) ,Green,Tablet,Not Stated,Not Stated,Promethazine,,51.47153333333333,-0.2963666666666666
W066188,01 Jul 2025,AB24,heroin,Not Stated,Brown,Granules,Smoked,Relaxed,"Noscapine, Etonitazene, Heroin, 6-MAM",Papaverine,57.1437,-2.0981
W066187,01 Jul 2025,AB42,heroin,Not Stated,Brown,Powder,Intravenous,Relaxed,"Paracetamol, Noscapine, 6-MAM, Caffeine, Heroin",Papaverine,57.48231142857143,-1.924825714285714
000236295,25 Jun 2025,CF83,heroin,Not Stated,Brown,Powder,Smoked,No Effect,"Noscapine, Heroin, 6-Acetylcodeine","Papaverine, 6-MAM",51.59288333333333,-3.2333833333333337
W066144,25 Jun 2025,SW2,Tramadol,Not Stated,White,Tablet,Oral,"Relaxed, Insomnia",Tramadol,,51.4548,-0.1158
W065999,25 Jun 2025,SG14,Codeine,Codeine phosphate,White,Tablet,Not Stated,Not Stated,Codeine,,51.811775,-0.11705
W065991,25 Jun 2025,SG14,Morphine,Morfine sulfaat aurobindo retard,White,Tablet,Not Stated,Not Stated,Morphine,,51.811775,-0.11705
W066001,25 Jun 2025,SG14,Tramadol,Tramadol 50mg,"Green, Yellow",Capsule,Not Stated,Not Stated,Tramadol,,51.811775,-0.11705
W065709,24 Jun 2025,G63,Dihydrocodeine,DHC continus 60mg,White,Tablet,Not Stated,Not Stated,Dihydrocodeine,,56.03654399999999,-4.3500119999999995
W065971,24 Jun 2025,CV1,Tapentadol,Not Stated,Orange,,Not Stated,Not Stated,Tapentadol,,52.4066,-1.5122
000235419,24 Jun 2025,SN,Heroin,Not Stated,Brown,Powder,Intravenous,Relaxed,"Heroin, Noscapine, 6-Acetylcodeine","6-MAM, Papaverine",,
000236869,24 Jun 2025,CF63,tapentadol,tepentadol,Orange,Tablet,Not Stated,Not Stated,Tapentadol,,51.4172,-3.2614
W065866,24 Jun 2025,SY1,Heroin,Rw DC,Brown,Powder,Not Stated,Not Stated,"Heroin, Noscapine, 6-MAM, 6-Acetylcodeine","Caffeine, Papaverine",52.71675,-2.7468
W065751,24 Jun 2025,YO10,Oxycodone,Not Stated,"Green, White",Tablet,Not Stated,Not Stated,"N,N-dimethyletonitazene",,53.9576,-1.0827
000232134,20 Jun 2025,NP4,Morphine,MST continus,White,Tablet,Not Stated,Not Stated,Morphine,,51.718515789473685,-3.030521052631579
