,date_received,postcode,intent,label,colour,form,consumption_method,effects,major,minor,latitude,longitude
W100409,07/05/2026,S63,Diazepam,Diazepam,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,53.50789999999999,-1.34018
W100336,07/05/2026,B22,Galenika rivotril 2mg,galenika rivotril 2mg,White,Tablet,Not stated,"Not stated,  ",Clonazepam,,,
W076225,07/05/2026,WR10,Alprazolam,alprazolam,White,Tablet,Not stated,"Not stated,  ",Chlorpheniramine,,52.11444545454546,-2.047613636363636
W100328,07/05/2026,NW9,Diazepam,valium/ diazepam,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,51.5894,-0.25692
W076223,07/05/2026,HD1,Diazepam 5mg,Diazepam 5mg accord,Yellow,Tablet,Not stated,"Not stated,  ",Diazepam,,53.649,-1.7842
W100467,07/05/2026,E8,valium,Diazepam 10mg,White,Tablet,Not stated,"Not stated,  ",Diazepam,,51.548,-0.0629
W100499,07/05/2026,BL6,Diazepam,Diazepam,Yellow,Tablet,Not stated,"Not stated,  ",Diazepam,,53.608,-2.5757
W076241,07/05/2026,BN21,Diazepam,Not stated,White,Tablet,Not stated,"Not stated,  ",Diazepam,,50.7687,0.2845
W100381,07/05/2026,CT1,diazepam,Diazepam,Yellow,Tablet,Not stated,"Not stated,  ",Diazepam,,51.27405,1.06835
W076220,07/05/2026,SE25,Diazepam,Bensedin diazepam,White,Tablet,Not stated,"Not stated,  ",Diazepam,,51.398325,-0.06895
W100380,07/05/2026,CT1,diazepam,diazepam,Yellow,Tablet,Not stated,"Not stated,  ",Diazepam,,51.27405,1.06835
W100468,07/05/2026,E8,2mg ativan lorazepam,pfizer ativan lorazepam 2mg,Brown,Tablet,Not stated,"Not stated,  ",Lorazepam,,51.548,-0.0629
W100329,06/05/2026,BB11,Diazepam,Diazepam,Blue,Tablet,Not stated,"Euphoria, No effect",Diazepam,,53.79165,-2.275
W100332,06/05/2026,LS18,Diazepam 10mg,bensedin 10mg diazepam,White,Tablet,Not stated,"Not stated,  ",Ethylbromazolam,,53.838,-1.6404
W100392,06/05/2026,BA6,Xanax,Alprazolam,White,Tablet,Oral,No effect,Tramadol,,51.140458333333335,-2.708916666666666
W100264,06/05/2026,Not stated,Diazepam and dihydrocodeine,Not stated,White,Tablet,Not stated,"Not stated,  ",Dihydrocodeine,,,
W100362,06/05/2026,KY4,Diazepam,Diazepam,White,Tablet,Not stated,"Not stated,  ",Diazepam,,56.10405,-3.363725
W100429,06/05/2026,DH99,Clonazepam 2mg neuraxpharm,Clonazepam neauraxpham,White,Tablet,Not stated,"Not stated,  ",Clonazepam,,54.786,-1.5566
W100371,06/05/2026,EH22,Diazepam,diazepam,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,55.90278333333333,-3.078175
W100428,06/05/2026,DH99,Clonazepam 2mg neuraxpharm,Not stated,White,Tablet,Not stated,"Not stated,  ",Clonazepam,,54.786,-1.5566
W100398,06/05/2026,W7,Diazepam 10mg,Diazepam Ip 10mg,White,Tablet,Oral,No effect,Diazepam,,51.5118,-0.3358999999999999
W100430,06/05/2026,DH99,Clonazepam 2mg neuraxphram,clonazepam,White,Tablet,Not stated,"Not stated,  ",Clonazepam,,54.786,-1.5566
W100311,06/05/2026,Not stated,Diazepam,Not stated,Blue,Tablet,Oral,"Euphoria, Relaxed",Ethylbromazolam,,,
W100426,06/05/2026,DH99,Clonazepam 2mg neuraxpharm,clonazepam 2mg neuraxpharm,White,Tablet,Not stated,"Not stated,  ",Clonazepam,,54.786,-1.5566
W100242,01/05/2026,BT38,Diazepam,10mg valium martin dow,Blue,Tablet,Oral,"Increased confidence, Relaxed",Diazepam,,54.73284,-5.7809
W100139,01/05/2026,SY4,Alprazolam,Not stated,Blue,Tablet,Not stated,"Not stated,  ",Alprazolam,,52.7651,-2.7190144927536233
W100160,01/05/2026,SY4,Diazepam,Diazepam roche 10mg,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,52.7651,-2.7190144927536233
W100206,01/05/2026,CV7,ksadol xanax 1mg lcm,ksaol xanax 1mg lcm,Blue,Tablet,Not stated,"Not stated,  ",Alprazolam,,52.44593888888889,-1.5487333333333335
W100148,01/05/2026,SY4,Lorazepam,Not stated,Blue,Tablet,Not stated,"Not stated,  ",Lorazepam,,52.7651,-2.7190144927536233
W100107,01/05/2026,AB25,Xanax,Ksalol,White,Tablet,Oral,Relaxed,Alprazolam,,57.1437,-2.0981
W100161,01/05/2026,SY4,Diazepam,Diazepam roche 10mg,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,52.7651,-2.7190144927536233
W100154,01/05/2026,SY4,Lorazepam,Not stated,Blue,Tablet,Not stated,"Not stated,  ",Lorazepam,,52.7651,-2.7190144927536233
W100223,01/05/2026,ML3,Martin dow valium 10mg,martin dow 10mg,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,55.76254285714286,-4.045457142857143
W100215,01/05/2026,TN1,Daizepam,valium diazepam,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,51.1325,0.2633
W100163,01/05/2026,SY4,Diazepam,Diazepam roche 10mg,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,52.7651,-2.7190144927536233
W100204,01/05/2026,CV6,Ksalol xanax 1mg fresh stock,ksalol xanax 1mg fresh stock,Blue,Tablet,Not stated,"Not stated,  ",Alprazolam,,52.4414,-1.4998714285714283
W100201,01/05/2026,LE1,Ksalol xanax fresh stock,ksalol xanax fresh stock,Blue,Tablet,Not stated,"Not stated,  ",Alprazolam,,52.6386,-1.1317
W100164,01/05/2026,SY4,Diazepam,Diazepam roche 10mg,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,52.7651,-2.7190144927536233
W100162,01/05/2026,SY4,Diazepam,Diazepam roche 10mg,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,52.7651,-2.7190144927536233
W100152,01/05/2026,SY4,Alprazolam,Not stated,Blue,Tablet,Not stated,"Not stated,  ",Alprazolam,,52.7651,-2.7190144927536233
W100138,01/05/2026,SY4,Alprazolam,Not stated,Blue,Tablet,Not stated,"Not stated,  ",Alprazolam,,52.7651,-2.7190144927536233
W100195,01/05/2026,ST10,Galenika ksalol,Xanax,Blue,Tablet,Not stated,"Not stated,  ",Alprazolam,,52.994534615384616,-1.9419576923076924
W100157,01/05/2026,SY4,Diazepam,Diazepam roche 10mg,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,52.7651,-2.7190144927536233
W100158,01/05/2026,SY4,Diazepam,Diazepam roche 10mg,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,52.7651,-2.7190144927536233
W076148,01/05/2026,KA14,Diazepam,Diazepam accord,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,55.7393,-4.6776
W076147,01/05/2026,KA14,Diazepam,Diazepam accord,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,55.7393,-4.6776
W100272,01/05/2026,G6,Bensedins,bensedin 10mg,White,Tablet,Oral,"Euphoria, Increased confidence, Empathy, Memory loss, Agitation, Panic attack",Diazepam,,,
W100253,01/05/2026,TN1,Diazepam,Diazepam (eatium 5mg),White,Tablet,Not stated,"Not stated,  ",Diazepam,,51.1325,0.2633
000039757,01/05/2026,LL65,diazepam,10,Blue,Tablet,Oral,Relaxed,Diazepam,,53.289686206896555,-4.534455172413793
W100257,01/05/2026,TN1,Diazepam,Bensedin 10mg,White,Tablet,Not stated,"Not stated,  ",Diazepam,,51.1325,0.2633
W100255,01/05/2026,TQ46,Diazepam,Elikem elipam-10,White,Tablet,Not stated,"Not stated,  ",Diazepam,,50.424,-3.5713
000232925,01/05/2026,Not stated,Diazepam,Not stated,Blue,Tablet,Oral,Loss of consciousness,Diazepam,,,
W100149,01/05/2026,SY4,Lorazepam,Not stated,Blue,Tablet,Not stated,"Not stated,  ",Lorazepam,,52.7651,-2.7190144927536233
W100143,01/05/2026,SY4,Lorazepam,Not stated,Blue,Tablet,Not stated,"Not stated,  ",Lorazepam,,52.7651,-2.7190144927536233
W100137,01/05/2026,SY4,Alprazolam,Not stated,Blue,Tablet,Not stated,"Not stated,  ",Alprazolam,,52.7651,-2.7190144927536233
W100150,01/05/2026,SY4,Lorazepam,Not stated,Blue,Tablet,Not stated,"Not stated,  ",Lorazepam,,52.7651,-2.7190144927536233
000234327,01/05/2026,CF11,Lorazepam,MA holder genethics europe ltd,White,Tablet,Oral,"Euphoria, Increased confidence, Relaxed, Vomiting, Memory loss, Confusion, Suicidal ideation",Lorazepam,,51.48,-3.18
W100202,01/05/2026,LE2,Kaslol xanax 1mg,ksalol xanax 1mg,Blue,Tablet,Not stated,"Not stated,  ",Alprazolam,,52.60181666666667,-1.1167166666666668
000237208,30/04/2026,CF36,valium,Msj,Blue,Tablet,Not stated,"Not stated,  ",Ethylbromazolam,,51.48453333333333,-3.6951
W100064,30/04/2026,M25,10MG DIAZEPAM TABLETS,10MG DIAZEPAM TABLETS,Blue,Tablet,Oral,"Increased energy, Increased confidence, Increased senses, Empathy",Diazepam,,53.5333,-2.2833
W100166,30/04/2026,BD19,ALPRAZOLAM,ALPRAZOLAM,White,Tablet,Not stated,"Not stated,  ",Alprazolam,,53.72745,-1.70145
W100180,30/04/2026,SE1,DIAZEPAM,BENSEDIN BRAND DIAZEPAM,White,Tablet,Oral,"Euphoria, Increased confidence, Relaxed",Ethylbromazolam,,51.49874615384616,-0.0930384615384615
W100171,30/04/2026,SW9,ALPRAZOLAM,SUBZENTUS LABOTORIES - ALPZAR 1MG ALPRAZOLAM,Colourless,Tablet,Not stated,"Not stated,  ",Chlorpheniramine,,51.474,-0.1168
W100144,30/04/2026,SY4,LORAZEPAM,Not stated,Blue,Tablet,Not stated,"Not stated,  ",Lorazepam,,52.7651,-2.7190144927536233
W100146,30/04/2026,SY4,LORAZEPAM,Not stated,Blue,Tablet,Not stated,"Not stated,  ","Diazepam, Lorazepam",,52.7651,-2.7190144927536233
W100110,30/04/2026,SN25,XANAX,NONE,Pink,Tablet,Oral,Relaxed,Bromazepam,,51.558,-1.7812
W075755,30/04/2026,NE29,LORAZEPAM 1MG (GENUS),LORAZEPAM 1MG GENUS PHARMACUTICALS,Blue,Tablet,Not stated,"Not stated,  ",Lorazepam,,55.0165,-1.4493
W100091,30/04/2026,Not stated,ALPRAZOLAM BP 1MG,Not stated,Colourless,Tablet,Oral,Euphoria,No active compound identified,,,
W100145,30/04/2026,SY4,LORAZEPAM,Not stated,Blue,Tablet,Not stated,"Not stated,  ",Lorazepam,,52.7651,-2.7190144927536233
W100123,30/04/2026,BN6,LORAZAPAM 2.5MG,HEMOFARM LORAZEPAM 2.5MG,Blue,Tablet,Not stated,"Not stated,  ",Lorazepam,,50.92262,-0.14494
W100199,30/04/2026,ST10,REPLEK XANAX,ALPRAZOLAM,Blue,Tablet,Not stated,"Not stated,  ",Alprazolam,,52.994534615384616,-1.9419576923076924
W100098,30/04/2026,LL49,Diazepam,martin dow,Blue,Tablet,Oral,"Not stated,  ",Diazepam,,52.942910000000005,-4.16
W100026,30/04/2026,PA23,valium 10mg,Diazepam 10mg bensidine,White,Tablet,Oral,"Relaxed, Chest pains",Diazepam,,55.988997142857144,-4.98592
W075754,30/04/2026,NE29,Alprazolam,Alprax-2-xr Alprazolam 2mg Opsogn pharmacuticals,Yellow,Tablet,Not stated,"Not stated,  ",Alprazolam,,55.0165,-1.4493
W100126,30/04/2026,W68,DIAZEPAM,CRESCENT DIAZEPAM 10MG A/278,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,,
W100197,30/04/2026,ST10,ROCHE VALIUM,DIAZEPAM,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,52.994534615384616,-1.9419576923076924
W100097,30/04/2026,SE9,DIAZEPAM 5MG,DIAZEPAM 5MG,Yellow,Tablet,Not stated,"Not stated,  ",Diazepam,,51.44698000000001,0.0542799999999999
W076067,30/04/2026,OX49,VALIUM,VALIUM,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,51.6433,-1.0045
W100095,30/04/2026,SE9,DIAZEPAM 5MG,DIAZEPAM 5MG,Yellow,Tablet,Not stated,"Not stated,  ",Diazepam,,51.44698000000001,0.0542799999999999
W100198,30/04/2026,ST10,NOZIM CLONAZEPAM,2MG CLONAZEPAM,Blue,Tablet,Not stated,"Not stated,  ",Clonazepam,,52.994534615384616,-1.9419576923076924
W100140,30/04/2026,SY4,ALPRAZOLAM,Not stated,Blue,Tablet,Not stated,"Not stated,  ",Alprazolam,,52.7651,-2.7190144927536233
W100142,30/04/2026,SY4,ALPRAZOLAM,Not stated,Blue,Tablet,Not stated,"Not stated,  ",Alprazolam,,52.7651,-2.7190144927536233
W100159,30/04/2026,SY4,DIAZEPAM,DIAZEPAM - ROCHE 10MG,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,52.7651,-2.7190144927536233
W100153,30/04/2026,SY4,ALPRAZOLAM,Not stated,Blue,Tablet,Not stated,"Not stated,  ",Alprazolam,,52.7651,-2.7190144927536233
W100165,30/04/2026,SY4,DIAZEPAM,DIAZEPAM - ROCHE 10MG,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,52.7651,-2.7190144927536233
W100156,30/04/2026,SY4,DIAZEPAM,DIAZEPAM - ROCHE 10MG,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,52.7651,-2.7190144927536233
000236133,30/04/2026,CF63,DIAZEPAM 10MG,DIAZEPAM 10MG,Yellow,Tablet,Not stated,"Not stated,  ",Diazepam,,51.4172,-3.2614
W075753,29/04/2026,NE29,BENSEDIN 10MG (DIAZEPAM 10MG),GALENIKA PHARMACUTICAL'S BENSEDIN 10MG (DIAZEPAM),White,Tablet,Not stated,"Not stated,  ",Diazepam,,55.0165,-1.4493
W073581,29/04/2026,EK8,XANAX,Not stated,Blue,Tablet,Oral,Relaxed,Alprazolam,,,
W100022,29/04/2026,EH1,LORAZEPAM,LORAZEPAM,White,Tablet,Not stated,"Not stated,  ",Diazepam,,55.9521,-3.1965
W100100,29/04/2026,PH1,VALIUM,Not stated,White,Tablet,Not stated,"Not stated,  ",Dihydrocodeine,,56.43174736842105,-3.4980552631578945
W076141,29/04/2026,BH6,DIAZEPAM,Not stated,Blue,Tablet,Oral,"Increased stamina, Relaxed, Depression",Diazepam,,50.72485,-1.7821
W100109,29/04/2026,NE21,DIAZAPAM 5MG,DIAZAPAM 5MG,Yellow,Tablet,Not stated,"Not stated,  ",Diazepam,,54.9583,-1.718925
W100102,29/04/2026,PH1,VALIUM,Not stated,White,Tablet,Oral,"Chest pains, Irregular heartbeat, Memory loss, Confusion, Loss of consciousness",No active compound identified,,56.43174736842105,-3.4980552631578945
W075756,29/04/2026,NE29,NITRAZEPAM 5MG (ACCORD PHARMACUTICAL'S),NITRAZEPAM 5MG ACCORD PHARMACUTICAL'S,White,Tablet,Not stated,"Not stated,  ",Nitrazepam,,55.0165,-1.4493
W100036,28/04/2026,BR1,Xanax,Ksalol,Blue,Tablet,Oral,Relaxed,Alprazolam,,51.4037,0.0305
W076150,28/04/2026,KY81,Diazepam,Not stated,White,Tablet,Not stated,"Increased confidence, Relaxed",Bromazolam,,56.209568181818184,-2.9803318181818184
W076178,28/04/2026,NW1,Nitrazepam,Nitrazepam,White,Tablet,Not stated,"Not stated,  ",Diazepam,,51.52988181818182,-0.1471818181818182
W100066,28/04/2026,CF32,alprazolam,alprazolam,White,Tablet,Not stated,"Not stated,  ",Tramadol,,51.536704166666674,-3.5931333333333337
W076162,28/04/2026,KY81,Diazepam,Not stated,White,Tablet,Not stated,"Not stated,  ",Clonazolam,,56.209568181818184,-2.9803318181818184
W076151,28/04/2026,KY81,Valium,Not stated,White,Tablet,Not stated,"Euphoria, Relaxed",No active compound identified,,56.209568181818184,-2.9803318181818184
W076195,28/04/2026,GL88,Xanax,Not stated,White,Tablet,Oral,Relaxed,"Caffeine, Clonazolam",,51.6456705882353,-2.1885529411764706
W076152,28/04/2026,KY81,Xanax bar,Not stated,White,Tablet,Not stated,"Increased confidence, Relaxed",Buprenorphine,Naloxone,56.209568181818184,-2.9803318181818184
W075797,28/04/2026,S6,Alprazolam,alprazolam,White,Tablet,Oral,"Euphoria, Increased confidence, Empathy, Relaxed, Memory loss",Bromazolam,,53.3931,-1.5452
W075928,28/04/2026,NW1,Diazepam,Martin roche,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,51.52988181818182,-0.1471818181818182
W075927,28/04/2026,NW1,Diazepam,bensedin,White,Tablet,Not stated,"Not stated,  ",Diazepam,,51.52988181818182,-0.1471818181818182
W100016,28/04/2026,NE35,Valium,Valium,White,Tablet,Not stated,"Not stated,  ",Diazepam,,54.9503,-1.469
W076179,28/04/2026,NW1,Valium,accord,Yellow,Tablet,Not stated,"Not stated,  ",Diazepam,,51.52988181818182,-0.1471818181818182
W076070,28/04/2026,B77,Diazepam,bensedin 10mg BS,White,Tablet,Not stated,"Not stated,  ",Diazepam,,52.6158,-1.666383333333333
W076183,28/04/2026,EH1,Diazepam,Diazepam,White,Tablet,Not stated,"Not stated,  ",Diazepam,,55.9521,-3.1965
W076184,28/04/2026,N22,Diazepam,Diazepam,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,51.6,-0.1167
W076197,28/04/2026,NW10,Diazepam,martin dow 10mg,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,51.53758571428572,-0.2431214285714285
W076201,28/04/2026,PL52,Diazepam,Martin dow Valium,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,50.4143,-4.16135
W076116,28/04/2026,L1,Diazepam,Accord diazepam tablet 10mg,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,53.4106,-2.9779
W076149,28/04/2026,KY8,Diazepam,Not stated,White,Tablet,Not stated,"Not stated,  ",Diazepam,,56.209568181818184,-2.9803318181818184
000233414,28/04/2026,LL54,Valium Diazepam 10mg,Martin dow diazepam,Blue,Tablet,Oral,"Not stated,  ",Diazepam,,53.01643928571429,-4.2483
W076186,28/04/2026,M11,Diazepam,valium 10mg (diazepam),Blue,Tablet,Oral,"Relaxed, Irregular heartbeat, Insomnia, Depression, Violence, Panic attack",Diazepam,,53.479,-2.1818
W075740,28/04/2026,HU3,Diazepam,martin dow valium 10mg,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,53.7446,-0.3353
W100055,27/04/2026,CW9,valium,martin dow -b,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,53.264406666666666,-2.5003200000000003
W100155,26/04/2026,SY4,Diazepam,Diazepam roche 10mg,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,52.7651,-2.7190144927536233
W076200,24/04/2026,CF32,Lorazepam,Lorazepam,White,Tablet,Not stated,"Not stated,  ",Lorazepam,,51.536704166666674,-3.5931333333333337
W075931,22/04/2026,NW1,Diazepam,bensedin,White,Tablet,Not Stated,Not Stated,Diazepam,,51.52988181818182,-0.1471818181818182
W076080,22/04/2026,W139,Xanax (alprazolam),Alprazolam,Blue,Tablet,Not Stated,Not Stated,Alprazolam,,51.5122,-0.311625
000233407,22/04/2026,LL54,Diazepam,Valium diazepam,Blue,Tablet,Oral,Relaxed,Diazepam,,53.01643928571429,-4.2483
W076041,22/04/2026,BL6,Diazepam,Diazepam,Yellow,Tablet,Not Stated,Not Stated,Diazepam,,53.608,-2.5757
W076042,22/04/2026,BL64,Alprazolam,alprazolam,White,Tablet,Not Stated,Not Stated,Alprazolam,,53.608,-2.5757
W076096,22/04/2026,B7,Diazepam,Diazepam,Blue,Tablet,Oral,"Relaxed, Irregular Heartbeat",Diazepam,,52.4941,-1.8726
W075929,22/04/2026,NW1,temazepam,temazepam,White,Tablet,Not Stated,Not Stated,Ethylbromazolam,,51.52988181818182,-0.1471818181818182
W076073,22/04/2026,FK10,Valium,Martin dow,Blue,Tablet,Oral,Not Stated,Diazepam,,56.10687777777778,-3.7534
W076076,22/04/2026,AB43,Nitrazepam,Not Stated,White,Tablet,Not Stated,Not Stated,Nitrazepam,,57.65489545454545,-2.046884090909091
W076060,22/04/2026,SA13,martin dow valium diazepam 10mg,Not Stated,Blue,Tablet,Oral,Relaxed,Diazepam,,51.63321111111111,-3.670888888888888
W076091,22/04/2026,TF1,Diazepam,Valium,Blue,Tablet,Oral,Relaxed,Diazepam,,52.7,-2.5
W076050,22/04/2026,Unknown,Diazepam,Not Stated,White,Tablet,Oral,"Increased Confidence, Relaxed, Memory Loss, Confusion",Diazepam,,,
W076071,22/04/2026,B772,Diazepam,Valium martin dow,Blue,Tablet,Not Stated,Not Stated,Ethylbromazolam,,52.6158,-1.666383333333333
W076069,22/04/2026,B772,Diazepam,bensedin 10mg bs,White,Tablet,Not Stated,Not Stated,Diazepam,,52.6158,-1.666383333333333
W075723,22/04/2026,BN43,Alprazolam,alprazolam,Blue,Tablet,Not Stated,Not Stated,Ethylbromazolam,,50.8341,-0.2743
W076099,22/04/2026,SW2,Diazepam 5mg,Almus accord strip,Yellow,Tablet,Not Stated,Not Stated,Diazepam,,51.4548,-0.1158
W076159,22/04/2026,M16,Diazepam,Martin dows,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,53.4551,-2.2645
W076160,22/04/2026,M16,Clonazepam,Novugen,White,Tablet,Not stated,"Not stated,  ",Clonazepam,,53.4551,-2.2645
W076117,22/04/2026,L8,Diazepam,Galenika besedin 10mg diazepam,White,Tablet,Oral,"Not stated,  ",Diazepam,,53.4106,-2.9779
W076121,22/04/2026,DA16,Xanax,Xanax,Pink,Tablet,Oral,"Not stated,  ",Alprazolam,,51.4625,0.1075999999999999
