,date_received,postcode,intent,label,colour,form,consumption_method,effects,major,minor,latitude,longitude
W053629,2024-07-02,EC17,Cocaine,Not Stated,White,Powder,Snort / Sniff,Not Stated,"Ketamine, Levamisole","Phenacetin, MDMA, Cocaine",51.52320909090909,-0.1055181818181818
000233760,2024-07-09,CF10,Unknown,Not Stated,White,Powder,Not Stated,Not Stated,"Cocaine, Procaine","Benzoylecgonine, Phenacetin",51.48,-3.18
000233763,2024-07-09,CF10,Heroin,Not Stated,,,Not Stated,"Overdose, Breathlesness","Noscapine, 6-MAM, Papaverine, Heroin","6-Acetylcodeine, Protonitazene, Morphine, Phenacetin",51.48,-3.18
W054142,2024-07-22,SG12,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,Phenacetin,51.819266666666664,-0.0074866666666666
W054264,2024-07-23,LU4,Cocaine,Not Stated,White,Powder,Snort / Sniff,"Increased Energy, Increased Confidence, Increased Stamina",Cocaine,"Procaine, Phenacetin",51.91505,-0.48075
000231898,2024-07-25,LL18,Heroin,Not Stated,"Black, Brown",Powder,Intravenous,"Breathlesness, Nausea, Confusion",Noscapine,"6-MAM, Heroin, Phenacetin, 6-Acetylcodeine, Papaverine",53.291819999999994,-3.45482
W054807,2024-08-05,CF5,Crack,Not Stated,White,,Smoked,"Nausea, Dizziness, Itching, Numbness","Cocaine, Phenacetin",Benzoylecgonine,51.471875,-3.275816666666667
W054706,2024-08-05,CA28,Cocaine,Not Stated,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Increased Confidence, Increased Libido",Cocaine,"Loratadine, Phenacetin",54.55781666666667,-3.5837
W057074,2024-08-28,RM9,Oxy,Oxy,Yellow,Tablet,Not Stated,Not Stated,"Isotonitazepyne, Phenacetin",,51.5529,0.129
W057073,2024-08-28,RM9,Not Stated,Oxy,Yellow,Tablet,Not Stated,Not Stated,Phenacetin,,51.5529,0.129
W057246,2024-09-03,BH23,Crack,Crack,White,Solid,Smoked,Nausea,Phenacetin,Benzocaine,50.755406666666666,-1.7577666666666665
W057508,2024-09-12,RG12,Cocaine,Astro,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Increased Confidence, Enhanced Senses, Increased Stamina, Empathy","Cocaine, Phenacetin",,51.4007,-0.7635
000233711,2024-09-17,CF10,Heroin,Not Stated,Brown,Powder,"Smoked, Intravenous",Loss of consciousness,"Noscapine, Cocaine, Heroin, Paracetamol, Caffeine, 6-MAM","Papaverine, Phenacetin",51.48,-3.18
W057850,2024-10-01,MK16,Cocaine,Not Stated,White,Powder,Snort / Sniff,"Increased Energy, Increased Confidence, Euphoria","Cocaine, Phenacetin",Benzoylecgonine,52.100484615384616,-0.7084846153846154
W058098,2024-10-01,FK10,Cocaine,Not Stated,White,Powder,Intravenous,"Euphoria, Increased Energy, Enhanced Senses, Increased Confidence, Breathlesness",Phenacetin,Cocaine,56.10687777777778,-3.7534
000233734,2024-10-08,CF10,Crack,Not Stated,White,Crystalline,Not Stated,Not Stated,"Cocaine, Phenacetin",,51.48,-3.18
W058410,2024-10-08,KT12,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,"Cocaine, Phenacetin",,51.3765,-0.4111
W058384,2024-10-08,RG12,Cocaine,Pirelli,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Empathy, Insomnia","Cocaine, Phenacetin",,51.4007,-0.7635
W058340,2024-10-08,W1J,Cocaine,Not Stated,White,Powder,Snort / Sniff,"Increased Energy, Increased Confidence, Chest Pains, Irregular Heartbeat",Phenacetin,,51.5085,-0.1257
000233265,2024-10-11,CF10,crack,Not Stated,White,Granules,Smoked,Nausea,"Cocaine, Phenacetin",Levamisole,51.48,-3.18
W058548,2024-10-17,TD9,Heroin,Not Stated,"Green, Brown",Solid,Intravenous,No Effect,"Paracetamol, Caffeine, Phenacetin, Noscapine, 6-MAM",,55.39354782608696,-2.707571739130435
W059094,2024-11-05,FK10,Cocaine,Not Stated,"White, Yellow",Powder,Snort / Sniff,"Euphoria, Increased Confidence, Increased Energy, Insomnia, Irregular Heartbeat","Cocaine, Phenacetin, Procaine",Benzoylecgonine,56.10687777777778,-3.7534
W052814,2024-11-12,AB24,White (crack),Not Stated,White,Solid,Smoked,No Effect,"Cocaine, Phenacetin",,57.1437,-2.0981
W059471,2024-11-14,WR1,Heroin,Not Stated,Brown,Powder,Smoked,"Increased Confidence, Relaxed, Breathlesness, Paranoia, Memory Loss, Confusion, Loss of consciousness, Agitation, Insomnia, Depression, Suicidal Ideation","Heroin, Noscapine, 6-MAM, Cocaine, 6-Acetylcodeine, Paracetamol","Papaverine, Caffeine, Diazepam, Phenacetin",52.1894,-2.22
W059994,2024-11-26,AB24,Crack cocaine,Not Stated,White,Powder,Smoked,"Euphoria, Increased Confidence, Enhanced Senses, Memory Loss, Confusion, Agitation, Insomnia","Cocaine, Phenacetin",,57.1437,-2.0981
W061232,2025-01-16,BN8,Cocaine,Martell Pure Bolivian cocaine,White,Powder,Not Stated,Not Stated,"Cocaine, Procaine, Phenacetin",,50.90176086956522,0.0753
W061233,2025-01-17,RG12,Cocaine,Scorpian,White,Powder,Snort / Sniff,"Euphoria, Increased Energy, Increased Confidence, Enhanced Senses, Increased Stamina, Increased Strength, Empathy, Insomnia","Cocaine, Phenacetin",,51.4007,-0.7635
000233046,2025-01-20,KY12,Cocaine,Not Stated,White,Powder,Smoked,"Euphoria, Increased Energy, Increased Confidence, Panic Attack, Agitation","Cocaine, Phenacetin",,56.087095,-3.539235
W061313,2025-01-22,BS1,Crack cocaine,Not Stated,White,Solid,"Smoked, Intravenous","Increased Energy, Increased Confidence, Enhanced Senses, Paranoia, Confusion, Agitation","Cocaine, Phenacetin",,51.4552,-2.5966
W061549,2025-01-29,CH6,Heroin,Not Stated,Brown,Granules,Not Stated,Not Stated,"Noscapine, Heroin, Diazepam, 6-MAM, 6-Acetylcodeine, Paracetamol","Caffeine, Papaverine, Phenacetin",53.255125,-3.1489
W061679,2025-02-04,S2,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,"Cocaine, Phenacetin, Procaine",,53.383,-1.4659
W062121,2025-02-17,G14,HEROIN,Not Stated,Brown,Powder,Snort / Sniff,"Visual Hallucinations, Diarrhoea","Paracetamol, Caffeine, Noscapine, 6-MAM, Phenacetin, Heroin",Papaverine,55.8805,-4.3509
000233266,2025-03-03,CF10,found,Not Stated,"White, White",Powder,Not Stated,Not Stated,"Cocaine, Phenacetin",Benzoylecgonine,51.48,-3.18
W061973,2025-03-03,HR3,Cocaine,German White Bolivian,White,Powder,Not Stated,Not Stated,Cocaine,"Procaine, Phenacetin",52.08754242424242,-3.049269696969697
W062345,2025-03-11,TS3,Cocaine,Not Stated,"White, White",Powder,Intravenous,Not Stated,Cocaine,Phenacetin,54.562099999999994,-1.1877666666666666
000234051,2025-03-11,NP20,Heroin,Not Stated,Brown,Powder,Smoked,"Euphoria, Relaxed",Cocaine,Phenacetin,51.5877,-2.9984
W052806,2025-03-20,AB16,Heroin,Not Stated,Brown,Powder,Smoked,"Increased Strength, Breathlesness, Irregular Heartbeat","Paracetamol, Noscapine, Caffeine, 6-MAM","6-Acetylcodeine, Papaverine, Etonitazene, Phenacetin",57.16,-2.1567
W060182,2025-03-27,AB11,Crack cocaine,Not Stated,White,Granules,Smoked,Not Stated,"Cocaine, Phenacetin",Benzoylecgonine,57.1437,-2.0981
W063577,2025-04-08,TW9,Cocaine,High Purity cocaine (UKP),White,Powder,Snort / Sniff,No Effect,Phenacetin,Benzocaine,51.47153333333333,-0.2963666666666666
W063514,2025-04-15,G82,Crack,Not Stated,White,Granules,Smoked,Euphoria,"Cocaine, Phenacetin",,55.954800000000006,-4.5815222222222225
000234099,2025-04-24,NP20,Unknown,Not Stated,,,Not Stated,Not Stated,"Noscapine, 6-MAM, Heroin","6-Acetylcodeine, Paracetamol, Papaverine, Caffeine, Phenacetin",51.5877,-2.9984
000234100,2025-04-24,NP20,Found,Not Stated,Brown,Powder,Not Stated,Not Stated,"Heroin, Noscapine, 6-MAM, 6-Acetylcodeine, Papaverine","Caffeine, Phenacetin",51.5877,-2.9984
W063830,2025-04-24,TD1,Heroin,Not Stated,Brown,Powder,Smoked,Relaxed,"Noscapine, Paracetamol, 6-MAM, Heroin, Caffeine","Phenacetin, Papaverine",55.66659333333334,-2.8606933333333333
W063543,2025-04-24,HR3,COCAINE,UK PABLO,White,Powder,Not Stated,Not Stated,Cocaine,Phenacetin,52.08754242424242,-3.049269696969697
W047844,2025-05-07,KY2,Cocaine,Not Stated,"Colourless, White",Powder,Intravenous,"Increased Energy, Increased Confidence, Increased Stamina, Increased Libido, Relaxed, Vomiting",Phenacetin,,56.116666666666674,-3.2097
W064185,2025-05-07,G12,Cocaine,Taz Shamp,White,Powder,Not Stated,Not Stated,Cocaine,"Caffeine, Phenacetin, Procaine, Benzocaine",55.8804,-4.3007
W064502,2025-05-08,WR1,Unknown,Not Stated,Brown,Powder,Not Stated,Not Stated,"Noscapine, Heroin, 6-MAM, 6-Acetylcodeine","Caffeine, Phenacetin, Papaverine, Paracetamol",52.1894,-2.22
000234070,2025-05-13,NP20,Unknown,Not Stated,,,Not Stated,Not Stated,Cocaine,"6-MAM, Caffeine, Noscapine, Phenacetin",51.5877,-2.9984
000234069,2025-05-13,CF10,Unknown,Not Stated,,,Not Stated,Not Stated,Phenacetin,,51.48,-3.18
W064633,2025-05-13,WR13,Crack cocaine,Not Stated,,Powder,Smoked,Chest Pains,"Cocaine, Phenacetin",Benzoylecgonine,52.09508421052632,-2.3295421052631577
W064685,2025-05-13,OX14,heroin,Not Stated,Brown,Powder,Smoked,"Relaxed, Memory Loss, Confusion, Loss of consciousness, Agitation","Paracetamol, Caffeine, Noscapine, Cocaine, Heroin, 6-MAM","Ethylbromazolam, 6-Acetylcodeine, Papaverine, Phenacetin",51.648575,-1.2559833333333332
000231704,2025-05-13,CF10,HEROIN,Not Stated,Brown,Powder,Not Stated,Not Stated,"Cocaine, Phenacetin",,51.48,-3.18
W064868,2025-05-16,G82,Street Valium,Not Stated,Blue,Tablet,Oral,Relaxed,"Etizolam, Phenacetin",,55.954800000000006,-4.5815222222222225
W063777,2025-05-16,52,Cocaine,Cocaine,White,Powder,Smoked,"Increased Energy, Increased Confidence, Chest Pains, Irregular Heartbeat","Cocaine, Phenacetin",,,
000232899,2025-06-06,CF83,heroin,Not Stated,Brown,Powder,Smoked,"Relaxed, Irregular Heartbeat","Noscapine, Phenacetin, Heroin","Paracetamol, 6-Acetylcodeine, Caffeine, Papaverine, 6-MAM",51.59288333333333,-3.2333833333333337
W066152,2025-07-01,SA1,heroin,Not Stated,"Grey, Brown",Powder,"Smoked, Intravenous","Relaxed, Chest Pains","Phenacetin, Paracetamol",Caffeine,51.633979999999994,-3.94848
W066179,2025-07-01,RM14,Alprazolam,Xanac 2mg Bar,White,Tablet,Oral,"Euphoria, Increased Confidence, Relaxed, Nausea, Vomiting","Cocaine, Phenacetin","N-desethylisotonitazene, Ketamine",51.554525,0.273875
000232281,2025-07-01,CF83,heroin,Not Stated,Brown,Powder,Not Stated,Relaxed,"Phenacetin, Noscapine, Heroin","Cocaine, Paracetamol, Caffeine, 6-MAM, Papaverine",51.59288333333333,-3.2333833333333337
000236421,2025-07-08,NP20,Heroin,Not Stated,Brown,Powder,Not Stated,Not Stated,"Paracetamol, Caffeine, Cocaine",Phenacetin,51.5877,-2.9984
000235849,2025-07-09,CF10,Unknown,Not Stated,Brown,Powder,Not Stated,Not Stated,"Paracetamol, Heroin, Caffeine, Noscapine","6-Acetylcodeine, 6-MAM, Phenacetin, Papaverine",51.48,-3.18
000236994,2025-07-09,CF31,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,"Cocaine, Phenacetin",,51.507666666666665,-3.577733333333333
W066604,2025-07-09,B930,Cocaine,Not Stated,White,Granules,Not Stated,Not Stated,"Cocaine, Phenacetin",,52.38528333333333,-1.7273166666666668
W066768,2025-07-15,PO77,Cocaine,Not Stated,Yellow,Powder,Snort / Sniff,"Euphoria, Increased Energy, Increased Confidence, Enhanced Senses, Increased Stamina, Increased Libido, Empathy","Cocaine, Phenacetin",Levamisole,50.8953875,-1.0532125
000230493,2025-08-12,CF10,Unknown,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,Phenacetin,51.48,-3.18
W067402,2025-08-12,SE1,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,"Phenacetin, Norcocaine",51.49874615384616,-0.0930384615384615
W067838,2025-08-14,GL51,Cocaine,TPS,White,Solid,Not Stated,Not Stated,"Cocaine, Phenacetin",Benzoylecgonine,51.90277692307692,-2.1239538461538463
W068488,2025-09-02,G12,Cocaine,Double wanted,White,Powder,Not Stated,Not Stated,"Cocaine, Phenacetin",,55.8804,-4.3007
000236717,2025-09-09,SA1,heroin,Not Stated,Black,Powder,Smoked,Not Stated,"6-MAM, Noscapine, Heroin, Phenacetin, 6-Acetylcodeine","Paracetamol, Papaverine, Caffeine",51.633979999999994,-3.94848
W068445,2025-09-09,WA4,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,Phenacetin,53.34801875,-2.583875
W068813,2025-09-11,M25,Cocaine,Not Stated,White,Powder,Snort / Sniff,"Chest Pains, Nausea",Phenacetin,,53.5333,-2.2833
W068866,2025-09-11,NP20,Not Stated,Not Stated,White,Powder,Not Stated,Not Stated,"Cocaine, Phenacetin",,51.5877,-2.9984
000237809,2025-09-15,CF31,Cocaine,Not Stated,White,Powder,Snort / Sniff,Nausea,Phenacetin,,51.507666666666665,-3.577733333333333
W069022,2025-09-18,DY10,Crack,Not Stated,White,Granules,Smoked,"Paranoia, Agitation","Cocaine, Phenacetin",,52.3848,-2.212788888888889
W068993,2025-09-18,TW13,White crack,Not Stated,White,Powder,Smoked,"Euphoria, Increased Energy, Insomnia",Cocaine,"Phenacetin, Benzoylecgonine",51.43975,-0.3985999999999999
000237811,2025-09-18,CF31,Cocaine,Not Stated,White,Powder,Not Stated,Increased Energy,Cocaine,Phenacetin,51.507666666666665,-3.577733333333333
W066234,2025-09-26,EH26,Heroin,Not Stated,"Grey, Brown",Powder,Intravenous,Relaxed,"Paracetamol, Noscapine, Caffeine, 6-MAM, Heroin","Papaverine, 6-Acetylcodeine, Phenacetin, Etonitazene",55.82387142857142,-3.241371428571429
000235887,2025-09-26,CF10,Crack cocaine,Not Stated,White,Granules,Smoked,"Euphoria, Increased Energy, Dizziness","Cocaine, Phenacetin",,51.48,-3.18
W069405,2025-10-03,CF24,CRACK,Not Stated,White,Granules,Smoked,Not Stated,"Cocaine, Phenacetin",,51.48,-3.18
000236242,2025-10-07,CF10,Unknown,Not Stated,,,Not Stated,Not Stated,Cocaine,Phenacetin,51.48,-3.18
W070414,2025-11-05,TR18,cocaine,Not Stated,Yellow,,Snort / Sniff,Not Stated,"Cocaine, Tetracaine, Phenacetin","Benzoylecgonine, Paracetamol",50.120720000000006,-5.537180000000001
000235817,2025-11-24,CF10,Unknown,Not Stated,White,Crystalline,Not Stated,Not Stated,Cocaine,"Phenacetin, Benzoylecgonine, Ecgonine methyl ester",51.48,-3.18
W071333,2025-11-24,AB43,Crack cocaine,Not Stated,White,Solid,Smoked,"Euphoria, Increased Energy, Increased Confidence, Breathlesness, Vomiting, Paranoia, Insomnia, Depression, Tiredness","Cocaine, Phenacetin","Benzoylecgonine, Ecgonine methyl ester",57.65489545454545,-2.046884090909091
W069093,2025-11-24,EH26,Heroin,Not Stated,"White, Brown",Powder,Intravenous,"Empathy, Relaxed","Paracetamol, Noscapine, Caffeine, 6-MAM, Heroin","Papaverine, Phenacetin, 6-Acetylcodeine, Etonitazene, Morphine",55.82387142857142,-3.241371428571429
W071444,2025-11-28,SA15,Cocaine,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,Phenacetin,51.74003,-4.187250000000001
W071772,2025-12-09,BS2,Ketamine,Ketamine,"Colourless, White",Crystalline,Snort / Sniff,"Empathy, Increased Energy, Increased Stamina, Increased Libido, Relaxed, Paranoia, Memory Loss, Confusion",Ketamine,Phenacetin,51.4552,-2.5966
W071777,2025-12-11,WR1,heroin and crack,Not Stated,"White, Brown",Powder,Not Stated,"Euphoria, Relaxed","Phenacetin, Cocaine","Noscapine, 6-MAM, Heroin, Diazepam, 6-Acetylcodeine, Papaverine",52.1894,-2.22
W071891,2025-12-16,TS27,Temazepam,Temaepam,Yellow,Capsule,Oral,"Relaxed, Breathlesness, Irregular Heartbeat, Memory Loss, Confusion","Etizolam, Phenacetin",,54.714422222222225,-1.3049
W072213,2025-12-23,EH16,Cocaine,Not Stated,White,Solid,Oral,"Euphoria, Increased Confidence, Increased Stamina","Cocaine, Phenacetin",,55.92249999999999,-3.1511333333333336
W072330,2025-12-31,ZE1,Not Stated,Not Stated,White,Powder,Not Stated,Not Stated,"Cocaine, Phenacetin",,60.14640000000001,-1.2131857142857143
000236273,2025-12-31,CF83,Heroin,Not Stated,White,,Smoked,No Effect,"Heroin, Noscapine, Paracetamol, 6-Acetylcodeine, 6-MAM","Caffeine, Papaverine, Diazepam, Phenacetin",51.59288333333333,-3.2333833333333337
W072427,2026-01-05,G63,HEROIN,T3-TRILOGY #3 CREAM,"Brown, Brown",Powder,Not Stated,Not Stated,"Heroin, Noscapine, 6-MAM, Diazepam, 6-Acetylcodeine","Phenacetin, Papaverine, Morphine",56.03654399999999,-4.3500119999999995
W072694,2026-01-13,SO51,cocaine,Fendi cocaine,White,Powder,Not Stated,Not Stated,Cocaine,Phenacetin,51.01539047619048,-1.494095238095238
000234118,2026-01-19,NP20,Diazepam,Not Stated,White,Tablet,Not Stated,Not Stated,Diazepam,Phenacetin,51.5877,-2.9984
W072676,2026-01-19,S11,Heroin,heroin,Brown,Powder,Smoked,"Euphoria, Increased Confidence, Empathy, Auditory Hallucinations, Relaxed, Loss of consciousness","Heroin, Noscapine, 6-MAM, 6-Acetylcodeine","Diazepam, Papaverine, Paracetamol, Phenacetin, Caffeine",53.3608,-1.5084
W073055,2026-01-23,L8,Heroin,Afghan heroin,Brown,Powder,Not Stated,Not Stated,"Heroin, Noscapine, Phenacetin, 6-Acetylcodeine, Papaverine, 6-MAM, Paracetamol, Caffeine",Medetomidine,53.4106,-2.9779
000234134,2026-01-28,NP20,Heroin,Not Stated,Brown,Liquid,Not Stated,Not Stated,"xylazine, Metonitazene, Phenacetin, Caffeine, Paracetamol","Protonitazene, 6-MAM, Noscapine, Cocaine, Heroin, 6-Acetylcodeine, Papaverine",51.5877,-2.9984
W073293,2026-02-06,M32,coke,Not Stated,White,Powder,Not Stated,Not Stated,Cocaine,Phenacetin,53.45,-2.3167
W073554,2026-02-06,WF2,Heroin,Not Stated,Brown,Powder,Not Stated,Not Stated,"Heroin, Noscapine, 6-MAM, 6-Acetylcodeine, Diazepam","Papaverine, Paracetamol, Phenacetin, Caffeine",53.66534,-1.51568
000235832,2026-02-10,CF10,Unknown,Not Stated,White,Powder,Not Stated,Not Stated,"Cocaine, Phenacetin",Ecgonine methyl ester,51.48,-3.18
W073756,2026-02-11,SY21,Cocaine,snail coke,White,Powder,Not Stated,Not Stated,"Cocaine, Phenacetin",Benzoylecgonine,52.670813513513515,-3.1976945945945947
000233528,2026-02-17,NP20,HEROIN,Not Stated,Brown,Powder,Not Stated,Not Stated,xylazine,"Phenacetin, Metonitazene, Paracetamol, Caffeine, Protonitazene, nitrazolam, Bromazolam, Noscapine, 6-MAM",51.5877,-2.9984
W074384,2026-02-27,HR4,Heroin,Not Stated,"White, Brown",Powder,Snort / Sniff,Not Stated,"Heroin, 6-MAM, Phenacetin, 6-Acetylcodeine, Noscapine","Diazepam, Papaverine, Paracetamol, Caffeine",52.10106744186046,-2.8000232558139535
000234446,2026-03-09,CF24,Unknown,Not Stated,Brown,Solid,Not Stated,Not Stated,"Noscapine, Phenacetin, Trazodone",,51.48,-3.18
W074631,2026-03-09,E83H,heroin,Heroin,Brown,Powder,Not Stated,Not Stated,"Noscapine, Heroin, 6-MAM, Paracetamol","6-Acetylcodeine, Papaverine, Caffeine, Phenacetin",,
000234141,2026-03-10,NP23,CRACK,Not Stated,White,Crystalline,Not Stated,Not Stated,Cocaine,"Phenacetin, Benzocaine",51.7771,-3.2079
W075028,2026-03-18,FK12,HEROIN,Not Stated,Brown,Powder,Smoked,Relaxed,"Noscapine, Paracetamol, Caffeine, Heroin, Metonitazene","6-Acetylcodeine, Phenacetin, Papaverine",56.1528,-3.805
W074497,2026-03-31,HR14,crack cocaine,Not Stated,White,Solid,Not Stated,Not Stated,Cocaine,"Benzoylecgonine, Phenacetin",52.08174186046512,-2.612990697674419
000237899,2026-04-01,CF33,Ketamine,Not Stated,White,Powder,Not Stated,Not Stated,"Cocaine, Phenacetin",Norcocaine,51.52158333333333,-3.6971833333333337
000236130,2026-04-09,CF72,Cocaine,Not Stated,White,Granules,Not Stated,Not Stated,Cocaine,Phenacetin,51.530146153846154,-3.408415384615384
W075537,2026-04-13,Unknown,Unknown,Not Stated,Brown,Solid,Not Stated,Not Stated,"Noscapine, Heroin, 6-MAM, Paracetamol, 6-Acetylcodeine","Papaverine, Caffeine, Phenacetin",,
W075916,2026-04-14,LS28,Cocaine,TC CAT 2,White,Solid,Not Stated,Not Stated,"Cocaine, Phenacetin",,53.81066666666667,-1.6737
